,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
102,sgpt-bloom-7b1-msmarco,25.926,37.1198,16.7101,60.4692,63.85581301282626,52.78699999999999,50.28510000000001,47.282000000000004,89.62480000000001,45.13395,20.83954521276596,2.6885094806763288,22.106,33.2526,25.5081,18.159200000000002,32.087900000000005,32.5452,29.6291,20.835,70.6765,46.953575,-0.1173,50.434999999999995,68.3545,41.098600000000005,89.6582,50.2703,28.0508,29.4743,44.8365,26.101049999999997,5.93905,66.9744,9.681681698541485,49.32115,19.362750000000002,71.39609999999999,5.0981,97.057,18.983728260869565,9.793233333333333,34.522592241379314,78.7833,54.9057,24.5878,94.3891,57.879599999999996,5.6456,53.022499999999994,56.2758,12.75,89.559,13.143388888888888,28.562938775510204,36.031600000000005,7.5664,59.305981249999995,28.48403125,52.246330946635545,31.4385,2.364086956521739,57.11181818181819,16.564545668058454,89.1113,-1.0396,22.885275,57.709999999999994,78.14330000000001,34.34601,44.59588181818182,55.175000000000004,32.06119090909091,70.4135,86.25081666666668,62.878699999999995,59.325385714285716,59.661699999999996,44.77795,32.510099999999994,67.36959999999999,78.5987,87.2551,-7.8953,38.2845,33.2419,18.619,2.4771187817258884,69.81522686267631,69.66180222442091,79.66529244176742,74.6076920702392,83.80600789090722,65.5872638863636,51.68171666666667,49.42999999999999,80.89611873505183,71.48689999999999,50.426024999999996,48.233925000000006,42.9962,40.122099999999996,74.0,53.6914,4.358,94.92527097094644,33.1096,64.413,31.2815,63.1445,1.24145,54.772866666666665,62.5014,47.5586,81.368,29.566935176695136,0.335,66.5452,23.2033,57.2002,11.582,85.46387153880272,31.8902,6.275533333333333,81.30579999999999,22.819357142857143,66.61649375,35.32425,2.003,56.53907142857143,50.841
103,GIST-all-MiniLM-L6-v2,30.044999999999998,41.010425,30.5881,61.889300000000006,65.681875,59.067099999999996,54.8437,51.254999999999995,88.17970000000001,12.222574999999999,21.97269414893617,1.2592092995169084,37.689299999999996,41.120000000000005,33.9179,22.2217,28.4615,33.6344,14.046800000000001,20.8252,69.87685,44.784774999999996,1.1106,1.131,59.4922,43.7793,84.46780000000001,49.6171,8.5416,28.337400000000002,66.1382,27.9761,14.455449999999997,76.4355,11.730650917608422,67.85515,2.6245,43.4219,18.175,98.75500000000001,4.748231027667985,-1.8949416666666667,3.3819801724137926,43.519600000000004,53.6111,22.8059,60.724000000000004,67.5489,3.5935,54.4189,56.8747,27.999999999999996,90.447,7.79611111111111,14.784632653061225,34.556599999999996,13.434899999999999,58.52989374999999,37.118306249999996,26.7030068627451,38.2434,2.3798260869565215,54.40818181818181,16.563524843423803,46.3623,0.6106,27.562400000000004,51.4533,91.5205,26.726079999999996,59.81682727272727,56.8375,19.818099999999998,52.455799999999996,87.4653,58.8503,52.17667142857143,62.5621,52.15840000000001,21.2348,68.82740000000001,56.242000000000004,85.574625,-7.5504,38.2659,28.098499999999998,21.438,6.39505076142132,79.09232997136625,75.03945035801914,83.26431569305103,78.61877889763109,87.03494331841401,87.35865211085007,43.289183333333334,44.65475,84.40071593577095,67.6335,50.152575,39.88513333333333,38.2329,37.4365,48.625,54.0674,2.485,94.14261011689366,54.20120000000001,81.756,14.372250000000001,41.420899999999996,17.89715,55.335833333333326,57.4152,44.6866,51.468,4.657994642857143,1.019,72.90140000000001,26.324399999999997,69.0608,6.127,85.58148320880878,25.0728,8.777316666666666,78.9979,24.19634285714286,67.4288125,42.7830625,33.723,59.241325,48.636
104,LaBSE-ru-turbo,15.897,36.055366666666664,20.444399999999998,41.603,64.059425,53.0679,49.3219,46.568,84.7292,97.34441750375247,88.48766666666667,98.95833333333333,37.6642,33.0822,37.5933,17.9004,47.5824,45.10626992561105,9.8188,21.7773,71.09115,44.886975,0.2908,0.064,52.66601562499999,44.3945,87.6514,49.6959,42.4413,31.6381,56.804100000000005,29.057650000000002,7.08945,80.8127,32.99527226789358,66.99935,2.15085,42.3748,15.3501,98.593,9.881351581027669,-4.595366666666666,10.454261206896552,14.163999999999998,57.3283,21.4096,52.352900000000005,40.7847,4.4526,52.963899999999995,60.780100000000004,22.25,86.413,13.264777777777779,19.209744897959183,47.7524,19.5037,59.06924375,34.4092125,22.427845098039214,33.3698,2.5584347826086957,56.694545454545455,48.229247620975656,52.343799999999995,-0.4653,35.971000000000004,46.5167,90.3801,25.88881,75.04174545454546,58.116666666666674,24.15201818181818,61.345099999999995,90.00046666666667,69.4063,51.77753571428572,65.5534,52.0096,27.0243,71.66080000000001,59.4904,85.611,-10.397499999999999,41.1021,68.65102847141421,11.703,37.163057033699246,75.5673,72.4468,78.9802,76.6976,85.6228,30.664281818181816,52.91715555555556,10.776850000000001,81.8233,73.2144,50.1355,27.161341666666665,35.843799999999995,36.318400000000004,46.75,54.6826,3.895,94.39269999999999,45.373999999999995,53.064,9.840499999999999,46.6602,16.934949999999997,54.8094,52.42059999999999,57.813435261661716,30.522,93.21666666666665,1.06,64.2773,22.8953,67.3066,3.5520000000000005,84.1816,15.735899999999999,9.940966666666668,65.8583,22.81997142857143,68.53684375,50.03093749999999,17.919999999999998,77.72936632284869,47.8176
105,all-mpnet-base-v2,21.275,37.26774051585469,35.2044,69.6301,55.289,61.47339210179387,56.45931195046712,46.521,87.52852460731782,13.712575000000001,24.418478723404256,1.0798839371980677,33.0464,42.3103,27.4405,18.41796875,32.3626,35.977683315621675,18.287021875056197,20.5762,73.027,47.755,-0.7358,3.696,59.619140625,43.584,89.7559,50.37160000000001,7.7042,28.7897,61.800799916805246,25.961914062500004,9.546000000000001,83.0256,10.58491979619434,64.63465,2.9760999999999997,44.10470409711683,22.7542,98.707,4.952603260667476,-2.5093317147634577,2.72646188972073,47.10894864882634,54.23236022966462,19.920212765957448,59.185500000000005,71.3243386066696,5.262641138929799,54.091796875,61.27327629592351,24.5,89.044,8.667222222222222,17.14109183673469,35.083406496927125,19.656100000000002,61.433627786861656,39.74474233770244,26.64785980392157,39.86180327086377,2.088173913043478,54.85090909090909,15.186073747390397,53.7255859375,-1.7918,22.4979306952944,50.146666666666675,89.83919999999999,25.637606440503397,57.0558626249666,55.2625,18.34112033696919,53.832166068251134,86.96154166666666,62.09962351578338,50.50750000000001,65.62962262627879,44.29625,25.0,66.90117247782233,59.36305732484076,85.46922500000001,-6.7069,37.9549,30.960025848934286,23.765,8.867655680274488,80.5854182940807,72.63425649613447,83.4849352820061,78.00015498590187,85.66278413019339,39.34705809070792,46.163249710787355,42.61429514076228,83.42190973012376,66.88846228500607,50.06469726562499,38.002157424956835,37.83327492925391,40.2197265625,55.00000000000001,54.86328124999999,0.216,90.14551416831162,44.847209765289975,90.32,12.846749999999998,45.986328125,26.95104040487777,55.4951787890856,58.30200976808856,44.51738514831307,51.32600000000001,4.399875796264953,1.771,61.05468750000001,19.48665297741273,68.96042528056704,14.888000000000002,85.10833131416969,21.86763099506472,7.920818868245955,82.73708568596403,24.381169905097412,64.72592096560847,40.6804375,20.771,58.91761910966821,48.541646624286436
106,snowflake-arctic-embed-m,29.624,39.777025,31.637999999999998,65.5481,58.817125000000004,57.497299999999996,57.556799999999996,56.436,87.2212,12.051974999999999,30.823061170212767,0.7177910628019324,24.076900000000002,38.3746,28.688200000000002,19.5264,32.3626,30.435699999999997,15.1226,21.406200000000002,70.84349999999999,47.0732,0.7128,0.8540000000000001,54.9609,42.9736,87.5146,49.9775,10.5517,30.3423,62.702400000000004,27.3169,16.4562,67.0716,10.792489053897421,51.976200000000006,2.7904999999999998,47.2838,23.2592,98.836,2.925251185770751,11.099641666666667,1.7628931034482758,45.7864,55.90540000000001,23.1915,66.5158,61.4645,3.5395000000000003,52.915,60.95120000000001,38.0,93.715,16.16738888888889,22.398051020408165,33.3187,18.1889,60.3998375,38.141356249999994,24.29852254901961,35.286,2.5824347826086957,55.7590909090909,16.396138048016702,47.1826,-0.11050000000000001,20.965175,51.193299999999994,89.2544,26.656050000000004,65.41825454545454,56.333333333333336,22.98882727272727,57.9584,84.68048333333333,64.72919999999999,52.6015,64.2484,46.41165,29.4939,66.6435,64.5223,86.45477500000001,-7.634399999999999,35.3601,27.2547,21.096999999999998,7.249478172588833,69.12484963763646,66.96821894433991,79.1153001117325,68.50538405089604,79.92003940566667,81.46108646565362,35.31722222222222,32.0492,74.0981396086974,60.00149999999999,50.223400000000005,33.748850000000004,36.3022,38.588899999999995,43.125,54.9561,0.358,95.21196473745839,57.166799999999995,90.591,21.13525,48.9453,21.042849999999998,53.360299999999995,58.348299999999995,46.332499999999996,79.646,3.9731205357142856,1.17,64.9346,25.092399999999998,68.11580000000001,8.05,84.71928330149228,26.5621,7.364433333333334,85.30624598674467,22.668085714285713,71.493175,52.8940625,46.056000000000004,56.188678571428575,48.749700000000004
107,snowflake-arctic-embed-s,27.328000000000003,39.0077,29.7989,67.4058,59.436225,55.387100000000004,52.756400000000006,56.874,87.45100000000001,13.12865,28.131263297872337,0.935858997584541,25.0322,38.3143,25.3009,22.4219,33.076899999999995,30.818299999999997,11.6098,21.9482,72.0713,45.65455,-1.2771,0.13899999999999998,40.542,43.4424,86.85549999999999,49.6847,12.1439,28.936400000000003,65.5419,26.1035,10.6797,71.5194,11.327037539843523,63.337700000000005,2.3315500000000005,45.1214,20.4456,98.901,3.6813968379446638,9.979166666666666,2.4862525862068967,40.2147,56.2057,24.202099999999998,64.2081,52.544599999999996,3.6475,52.417,57.3226,38.5,93.463,16.855666666666664,19.822326530612244,28.841099999999997,14.8977,60.808443749999995,35.98603125,26.071878431372554,34.4885,2.3904347826086956,54.04090909090908,17.649336273486433,47.4561,-0.6078,27.792924999999997,51.28,88.962,28.16964,60.44960909090909,55.618750000000006,28.205390909090905,59.2588,86.67810833333333,62.8468,52.92359285714285,62.7022,45.93775,23.0364,69.1707,65.6688,85.88692499999999,-7.374699999999999,37.7849,21.183,19.42,7.690845177664975,69.66114097154585,68.78540928870311,79.61879435615303,75.57574519760183,84.64256921939338,86.73200885328937,49.06042222222222,25.6734,81.18789220331483,71.1975,50.126974999999995,34.99819166666667,37.8155,40.1904,47.75,56.084,2.786,95.2776439040401,52.803,83.047,22.0465,51.137699999999995,19.196550000000002,54.042233333333336,56.2731,48.1481,81.388,4.033479464285715,1.693,61.96360000000001,30.0411,65.5877,17.928,85.15414684113986,21.7167,5.703433333333333,79.58576208710117,23.1879,67.88904375,51.3020625,57.422,55.88697857142857,48.2111
108,all-MiniLM-L12-v2,20.714,37.288349544654714,31.9765,67.0137,57.73915000000001,57.444530301367216,55.06172809210715,47.128,88.6388718567801,15.072275000000001,23.222579787234043,1.3890028381642512,27.557199999999998,39.9047,35.2492,19.3310546875,32.4725,33.85759829968119,15.389413065200236,20.7666,71.3893,45.74875,1.6885000000000001,10.788,66.1474609375,44.3555,87.1533,50.1802,9.696299999999999,28.1296,66.08584853335722,25.5322265625,10.71165,77.4956,10.709222464503043,66.56150000000001,4.16015,41.63884673748104,20.7295,98.397,4.621045026668664,-5.337116442690175,3.146418348877897,48.105398119534485,55.05951335688979,24.66755319148936,67.19460000000001,71.76946032220101,4.59499263622975,54.3701171875,58.5556114745848,14.75,88.691,11.32261111111111,16.21819387755102,35.373134328358205,13.4306,54.57891446613515,38.372847034563605,28.884215686274512,37.82045138546486,1.7178260869565218,54.011818181818185,15.163865240083506,51.39648437499999,-0.3513,25.471548170852003,54.17000000000001,91.8129,24.730842000953242,59.339941845742096,54.889583333333334,21.028633984255084,53.013789172274414,87.72190833333333,59.53373877787431,48.806099999999994,63.732436522020244,46.31275,22.9757,71.85877247673487,56.68789808917197,86.114375,-3.5941,36.3314,38.513917478964665,21.818,7.620252834205853,79.31807926686743,73.08329046069596,82.13397006371551,76.73415930715883,85.57753868157322,36.281154442712754,36.72962049445949,41.90176949589169,83.08944078573145,72.66756261960431,50.12695312499999,37.93372304999087,39.35006316131385,38.5546875,54.62499999999999,54.892578125,2.673,92.57864755679249,44.738982443271006,80.62700000000001,16.6985,39.4775390625,10.134585451356196,54.87017124651534,60.322902113507915,46.397245322388294,50.815999999999995,5.096799427227309,1.659,63.33984375,23.634496919917865,67.64914353219137,6.622999999999999,84.77318636442885,26.00752277852728,4.880145520456935,71.57611732137286,22.897329616499338,69.22158234126984,45.7665625,27.162999999999997,59.011165660695994,48.42861920309767
109,gte-micro-v4,21.905,37.4544,24.5861,43.5884,67.539825,55.395,52.9036,47.368,86.98979999999999,8.639674999999999,17.98716489361702,0.9791178743961354,33.9733,38.874900000000004,35.3883,16.5869,31.7582,33.9798,14.694299999999998,21.5381,72.46289999999999,43.349475,-1.7604000000000002,0.898,61.6846,43.9355,90.0195,50.259,6.996099999999999,29.8778,66.90469999999999,28.03465,7.523350000000001,71.59450000000001,7.012730911330049,65.95679999999999,3.8403000000000005,42.1851,15.8536,98.381,3.4501448616600796,5.090266666666667,1.6862913793103447,44.8978,54.7556,25.0931,68.2805,63.4906,2.435,54.594699999999996,57.0206,29.25,87.051,10.029722222222222,11.6965,36.268699999999995,18.1019,57.80774374999999,34.85259375,33.91107058823529,36.007,2.3515652173913044,54.61727272727273,11.667915762004176,43.4229,0.7281,26.557750000000002,54.853300000000004,86.8421,29.012749999999997,53.34243636363637,54.03541666666667,19.24696363636364,60.272999999999996,87.54769166666667,57.7816,53.24366428571429,63.596799999999995,50.661199999999994,29.615399999999998,71.5594,59.6815,86.3732,-10.472299999999999,35.9203,21.8998,16.243,5.1009751269035535,76.1108,72.67139999999999,82.1624,78.17070000000001,86.28099999999999,34.496736363636366,37.37801666666666,44.95615,83.9242,69.182,50.15625,37.83366666666667,35.369499999999995,37.4219,73.875,53.2324,6.816999999999999,95.53621808930455,54.7458,60.168,5.351999999999999,45.8887,16.09645,55.70309999999999,56.428999999999995,44.8793,49.032,4.227753571428571,0.9169999999999999,66.0402,26.4066,69.0018,15.347,84.68882859374924,26.348,11.925583333333334,69.4204,22.21782142857143,64.70839375,38.56275,32.778,57.32494642857143,48.4249
110,snowflake-arctic-embed-m-v1.5,28.101,40.549825,32.1849,62.77199999999999,60.8146,56.388799999999996,53.2505,59.53000000000001,87.54809999999999,13.841175,28.49975265957447,0.756592270531401,28.998,37.0338,22.3611,24.174799999999998,27.4725,30.881999999999998,13.688600000000001,21.2891,70.96055,47.80975,-1.9328,8.654,48.8428,43.7598,88.1152,50.4279,6.5594,28.7653,57.545199999999994,28.271449999999998,15.8339,72.01859999999999,9.253518842364532,44.4774,3.1592000000000002,48.6571,20.403399999999998,98.92999999999999,2.836938537549407,10.540041666666667,1.7530017241379308,47.918,55.435199999999995,24.002699999999997,67.0136,60.4288,4.6294,55.439499999999995,57.24209999999999,35.5,94.286,16.080499999999997,21.599642857142857,32.4583,16.578100000000003,60.23708125,40.051975,24.97962254901961,35.41598539873297,2.6545217391304345,54.529090909090904,13.954276983298538,48.7061,-0.0033000000000000004,19.848525000000002,48.113299999999995,85.4386,27.76151,61.560909090909085,56.53958333333333,20.518781818181818,57.5439,83.31714166666666,62.881600000000006,52.531557142857146,63.6927,45.54625,27.510099999999998,65.1137,64.1401,86.18675,-8.3131,35.4054,28.375,21.490000000000002,6.37703502538071,70.0345,64.9088,73.6707,65.2493,76.7534,43.06408181818181,41.149100000000004,30.6708,69.4352,65.5138,50.024424999999994,34.842616666666665,37.5616,36.25,56.375,55.415000000000006,0.213,94.5158,57.607299999999995,89.617,23.1155,46.0205,18.0155,53.1,56.858200000000004,48.0953,84.634,2.808969642857143,1.2349999999999999,63.2959,26.303900000000002,68.0921,4.716,82.1362,26.2914,9.390483333333332,78.92,22.97485,70.55245,49.5569375,30.717,55.79845,48.9265
111,LaBSE-en-ru,15.942,35.54671666666667,16.7657,42.294399999999996,65.1494875,51.546400000000006,50.8431,31.91,84.4185,97.38298118000232,71.432,98.69791666666666,35.307100000000005,31.611099999999997,37.3606,20.136699999999998,53.022000000000006,40.74920297555792,11.488900000000001,22.9053,68.9113,44.89545,-1.5994000000000002,0.35200000000000004,33.8525390625,43.7012,83.7402,50.0788,68.1559,32.921800000000005,36.205799999999996,28.0005,13.25085,71.6122,42.81532158955818,57.090050000000005,2.4780499999999996,41.8209,12.6214,93.759,10.106442687747034,-1.9052916666666668,11.540016379310345,13.241800000000001,56.6357,21.702099999999998,40.905,37.62,4.4477,54.6826,60.8203,20.75,66.237,5.1241111111111115,17.405316326530613,50.3687,26.312600000000003,58.0954,34.43684375,21.003650174042924,32.685199999999995,2.3854782608695655,58.4309090909091,59.792592940421194,54.819300000000005,-0.38999999999999996,48.914375,38.84,88.3772,23.27149,79.99595454545454,55.36666666666667,33.99600909090909,60.8505,89.84296666666665,68.6128,49.976242857142864,69.3065,46.84525,33.643699999999995,72.9482,59.8089,86.048675,-9.0741,43.9483,54.8269484759933,4.96,25.86721334911617,69.1298,65.15570000000001,67.6614,63.3248,76.2084,39.85878181818182,54.25525,10.08745,71.9106,63.1486,50.417449999999995,25.242933333333333,35.2607,33.5107,57.62500000000001,55.4834,1.52,88.5328,42.182199999999995,38.161,2.78575,51.04,21.757099999999998,54.450300000000006,57.1021,55.60737658298138,14.896,93.61666666666666,1.646,60.2588,21.0267,51.5535,9.291,84.0376,15.1737,9.846483333333333,60.695299999999996,23.512457142857144,65.9675125,39.24725,53.288999999999994,66.9416,47.7294
112,Bulbasaur,21.429000000000002,37.925216666666664,22.925,41.432,67.891425,54.8762,51.9981,44.798,87.3335,7.516375,17.48564893617021,0.8853871980676329,37.1452,37.2338,35.5206,15.751999999999999,31.538500000000003,33.9851,14.280399999999998,21.3477,73.29090000000001,43.55955,-1.6776,2.487,61.3086,44.1748,89.8584,50.16890000000001,6.4927,29.5232,66.8874,28.1836,6.97205,71.1396,6.121922150584371,66.4106,3.8086,40.2656,13.6678,98.429,4.0751185770750995,3.7657416666666665,1.6877836206896553,44.5963,55.00000000000001,25.199500000000004,62.3982,64.8887,2.5479000000000003,53.457,57.267199999999995,27.0,84.881,10.469055555555556,11.68015306122449,35.8033,17.3008,56.7992375,36.1538125,34.3609137254902,34.752100000000006,2.2536521739130433,54.75,10.674581576200417,44.1943,0.0426,26.9146,56.46,89.693,30.42302,53.577518181818185,54.62291666666667,18.519845454545454,59.763299999999994,87.61156666666668,56.4176,52.93296428571429,62.18129999999999,51.1364,28.7652,71.7387,58.535000000000004,86.225975,-8.032300000000001,35.1898,24.9757,15.312000000000001,4.60450964467005,76.0433546110243,69.49541146727839,80.96085686108583,77.08348207580887,85.41548418250477,88.03461344591356,36.055438888888894,43.270399999999995,83.33681512924129,69.1993,50.147675,37.7248,35.7406,35.9229,75.25,52.783199999999994,9.554,95.3535743677476,52.8627,53.80200000000001,5.6795,48.911100000000005,15.048449999999999,56.768866666666675,58.7871,46.1677,47.772999999999996,4.133082142857143,0.909,66.2939453125,27.5565,66.53869999999999,11.573,84.74905878045149,28.7173,12.821150000000001,66.4505,21.635871428571427,67.6343,40.743125,33.889,57.610167857142855,48.2755
113,granite-embedding-30m-english,19.67,36.357825,30.5365,62.7432,59.4342625,57.01690000000001,56.846799999999995,56.355999999999995,85.2758,17.722350000000002,28.302196808510637,2.8966552536231887,28.84,42.480000000000004,34.7321,18.276400000000002,30.494500000000002,32.082899999999995,17.8922,20.4736,70.85289999999999,44.640025,-0.8245,2.421,57.172900000000006,43.1396,86.8359,49.955,9.6837,28.337400000000002,58.9036,25.852050000000006,10.19025,66.5636,16.936396689365402,61.163349999999994,1.94335,46.0926,21.5955,98.832,5.930191304347826,-2.1329000000000002,3.729640517241379,60.2364,56.154199999999996,22.7926,58.5973,74.37270000000001,4.4919,53.3594,58.94819999999999,38.5,91.75,12.8445,20.48645918367347,37.1993,19.4906,61.091893750000004,36.539181250000006,26.65588529411765,36.2956,2.597826086956522,53.63181818181818,22.736762317327766,42.6367,-0.22039999999999998,31.255925,51.3633,90.64330000000001,26.63374,61.81254545454545,52.14791666666666,24.11591818181818,58.4677,86.28616666666667,59.305,52.98398571428572,66.35079999999999,43.25685,21.9433,65.2164,56.242000000000004,85.2432,-7.2118,38.7143,28.2424,22.542,8.212515228426396,68.79809999999999,64.77380000000001,79.3253,70.1701,82.0343,37.5539625,49.50058333333333,46.81905,78.0444,66.35,50.096424999999996,35.14964166666667,37.648900000000005,39.8047,50.875,54.9561,4.634,94.17,57.5859,83.92699999999999,21.044500000000003,50.4053,18.57,54.42496666666666,59.9683,46.2397,63.098,6.1395116071428575,1.0030000000000001,62.9395,22.9569,68.14529999999999,5.737,82.5792,28.2407,9.230533333333334,70.54899999999999,24.360264285714287,66.73805,45.3113125,39.21,56.019882142857135,47.9779
